epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6948190331459045,0.6948190331459045,0.7223557829856873,0.498344361782074,0.498344361782074,0.7402047514915466
1,0.7374024391174316,0.7374024391174316,0.5400367379188538,0.498344361782074,0.498344361782074,0.7757609486579895
2,0.7594038248062134,0.7594038248062134,0.5294283628463745,0.498344361782074,0.498344361782074,0.720279335975647
3,0.7650816440582275,0.7650816440582275,0.5070754289627075,0.498344361782074,0.498344361782074,0.7975096702575684
4,0.7870830297470093,0.7870830297470093,0.46878209710121155,0.5115894079208374,0.5115894079208374,0.9784026741981506
5,0.7863733172416687,0.7863733172416687,0.5015276670455933,0.5314569473266602,0.5314569473266602,0.8161783218383789
6,0.8154719471931458,0.8154719471931458,0.4523574411869049,0.4933774769306183,0.4933774769306183,2.4816691875457764
7,0.8112136125564575,0.8112136125564575,0.44287994503974915,0.753311276435852,0.753311276435852,0.5488149523735046
8,0.8168914318084717,0.8168914318084717,0.41918841004371643,0.5066224932670593,0.5066224932670593,1.6263922452926636
9,0.8147622346878052,0.8147622346878052,0.43702420592308044,0.5496688485145569,0.5496688485145569,2.2400171756744385
10,0.8339247703552246,0.8339247703552246,0.3957563638687134,0.498344361782074,0.498344361782074,3.758629083633423
11,0.8466997742652893,0.8466997742652893,0.36711668968200684,0.7168874144554138,0.7168874144554138,1.2804691791534424
12,0.8431511521339417,0.8431511521339417,0.36036309599876404,0.6291390657424927,0.6291390657424927,1.941241979598999
13,0.8722498416900635,0.8722498416900635,0.33273494243621826,0.5447019934654236,0.5447019934654236,1.6070955991744995
14,0.8552164435386658,0.8552164435386658,0.3407541513442993,0.6556291580200195,0.6556291580200195,1.7300148010253906
15,0.863733172416687,0.863733172416687,0.3355490565299988,0.6655629277229309,0.6655629277229309,1.168567419052124
16,0.8552164435386658,0.8552164435386658,0.3530224859714508,0.6274834275245667,0.6274834275245667,1.0134645700454712
17,0.8814762234687805,0.8814762234687805,0.3087759017944336,0.6804635524749756,0.6804635524749756,0.9865953326225281
