epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7019162774085999,0.7019162774085999,0.6954168081283569,0.4784768223762512,0.4784768223762512,0.7241919636726379
1,0.712562084197998,0.712562084197998,0.6030634641647339,0.5215231776237488,0.5215231776237488,0.6721196174621582
2,0.7132717967033386,0.7132717967033386,0.619434654712677,0.4784768223762512,0.4784768223762512,0.7114718556404114
3,0.743080198764801,0.743080198764801,0.5621172785758972,0.6721854209899902,0.6721854209899902,0.605696976184845
4,0.7437899112701416,0.7437899112701416,0.5610398650169373,0.6490066051483154,0.6490066051483154,0.6188822984695435
5,0.7239176630973816,0.7239176630973816,0.5778118371963501,0.7350993156433105,0.7350993156433105,0.6191031336784363
6,0.773598313331604,0.773598313331604,0.515458345413208,0.7384105920791626,0.7384105920791626,0.6025259494781494
7,0.8005678057670593,0.8005678057670593,0.4633697271347046,0.7301324605941772,0.7301324605941772,1.2319796085357666
8,0.8069552779197693,0.8069552779197693,0.475773423910141,0.7168874144554138,0.7168874144554138,1.200096607208252
9,0.8097941875457764,0.8097941875457764,0.44744712114334106,0.7284768223762512,0.7284768223762512,1.0120954513549805
10,0.8204400539398193,0.8204400539398193,0.4127671718597412,0.6870861053466797,0.6870861053466797,0.8883216381072998
11,0.8374733924865723,0.8374733924865723,0.3931756615638733,0.6771523356437683,0.6771523356437683,1.0749889612197876
12,0.8466997742652893,0.8466997742652893,0.37328845262527466,0.48013246059417725,0.48013246059417725,2.6484315395355225
13,0.8388928174972534,0.8388928174972534,0.3530826270580292,0.6506622433662415,0.6506622433662415,0.8596841096878052
14,0.8736692667007446,0.8736692667007446,0.3107590973377228,0.48509934544563293,0.48509934544563293,2.2726025581359863
15,0.859474778175354,0.859474778175354,0.3235212564468384,0.4668874144554138,0.4668874144554138,1.5121134519577026
16,0.8679915070533752,0.8679915070533752,0.3190913200378418,0.5281456708908081,0.5281456708908081,1.6801536083221436
