epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6877217888832092,0.6877217888832092,0.7138219475746155,0.6539735198020935,0.6539735198020935,0.672102689743042
1,0.7352732419967651,0.7352732419967651,0.6169461011886597,0.5132450461387634,0.5132450461387634,0.6975502967834473
2,0.7480482459068298,0.7480482459068298,0.5467231869697571,0.6788079738616943,0.6788079738616943,0.6304727792739868
3,0.7594038248062134,0.7594038248062134,0.5356431603431702,0.5132450461387634,0.5132450461387634,0.737704336643219
4,0.793470561504364,0.793470561504364,0.46626073122024536,0.556291401386261,0.556291401386261,0.6968899369239807
5,0.779985785484314,0.779985785484314,0.486410528421402,0.7350993156433105,0.7350993156433105,0.5655574202537537
6,0.8055358529090881,0.8055358529090881,0.47150740027427673,0.7566224932670593,0.7566224932670593,0.7042629718780518
7,0.8076649904251099,0.8076649904251099,0.4353027045726776,0.7135761380195618,0.7135761380195618,0.6799691915512085
8,0.8190205693244934,0.8190205693244934,0.44624197483062744,0.5132450461387634,0.5132450461387634,3.7756755352020264
9,0.8168914318084717,0.8168914318084717,0.45252397656440735,0.7152317762374878,0.7152317762374878,1.2742846012115479
10,0.8367636799812317,0.8367636799812317,0.3856528103351593,0.7549669146537781,0.7549669146537781,0.700253427028656
11,0.850248396396637,0.850248396396637,0.38422563672065735,0.7433775067329407,0.7433775067329407,0.7030629515647888
12,0.8580553531646729,0.8580553531646729,0.346926748752594,0.5248344540596008,0.5248344540596008,2.1212966442108154
13,0.8679915070533752,0.8679915070533752,0.3436453938484192,0.5347682237625122,0.5347682237625122,1.551068902015686
14,0.8523775935173035,0.8523775935173035,0.3744429349899292,0.5529801249504089,0.5529801249504089,2.8110389709472656
15,0.8537970185279846,0.8537970185279846,0.3595663011074066,0.7168874144554138,0.7168874144554138,1.1417498588562012
