epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6983676552772522,0.6983676552772522,0.7155770659446716,0.5082781314849854,0.5082781314849854,0.7106882333755493
1,0.7452093958854675,0.7452093958854675,0.5306285619735718,0.5082781314849854,0.5082781314849854,0.706628680229187
2,0.7487579584121704,0.7487579584121704,0.5082017779350281,0.5082781314849854,0.5082781314849854,0.7856665253639221
3,0.7821149826049805,0.7821149826049805,0.4623018503189087,0.5463576316833496,0.5463576316833496,0.6318658590316772
4,0.8062455654144287,0.8062455654144287,0.4608003497123718,0.6788079738616943,0.6788079738616943,0.647540807723999
5,0.7707594037055969,0.7707594037055969,0.5161221027374268,0.6556291580200195,0.6556291580200195,0.7321081161499023
6,0.8055358529090881,0.8055358529090881,0.42059633135795593,0.6837748289108276,0.6837748289108276,0.6842961311340332
7,0.8126330971717834,0.8126330971717834,0.4254726469516754,0.5347682237625122,0.5347682237625122,0.968454122543335
8,0.8346344828605652,0.8346344828605652,0.40378671884536743,0.7880794405937195,0.7880794405937195,0.4507526755332947
9,0.8374733924865723,0.8374733924865723,0.3896116614341736,0.5082781314849854,0.5082781314849854,5.343113422393799
10,0.8246983885765076,0.8246983885765076,0.4007273316383362,0.5115894079208374,0.5115894079208374,2.6552658081054688
11,0.830376148223877,0.830376148223877,0.37327075004577637,0.4950331151485443,0.4950331151485443,2.1052041053771973
12,0.8381831049919128,0.8381831049919128,0.36804473400115967,0.5529801249504089,0.5529801249504089,1.3987339735031128
13,0.8431511521339417,0.8431511521339417,0.364469975233078,0.6738410592079163,0.6738410592079163,1.1443946361541748
14,0.8715400695800781,0.8715400695800781,0.3253251910209656,0.38907283544540405,0.38907283544540405,2.581695079803467
15,0.8608942627906799,0.8608942627906799,0.32490959763526917,0.5711920261383057,0.5711920261383057,2.11116623878479
16,0.8722498416900635,0.8722498416900635,0.32262521982192993,0.5844370722770691,0.5844370722770691,2.040867805480957
17,0.8630234003067017,0.8630234003067017,0.3149695098400116,0.6175496578216553,0.6175496578216553,1.2476539611816406
18,0.8573456406593323,0.8573456406593323,0.3336348533630371,0.5894039869308472,0.5894039869308472,1.0861302614212036
