epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6827537417411804,0.6827537417411804,0.7832589149475098,0.46357616782188416,0.46357616782188416,0.7396331429481506
1,0.7416607737541199,0.7416607737541199,0.5371350049972534,0.46357616782188416,0.46357616782188416,0.7606385350227356
2,0.7523065805435181,0.7523065805435181,0.5350953936576843,0.46357616782188416,0.46357616782188416,0.7735465168952942
3,0.760113537311554,0.760113537311554,0.5112582445144653,0.6986755132675171,0.6986755132675171,0.6331729888916016
4,0.773598313331604,0.773598313331604,0.4876142740249634,0.46357616782188416,0.46357616782188416,1.1547678709030151
5,0.7856636047363281,0.7856636047363281,0.46871840953826904,0.46357616782188416,0.46357616782188416,2.2355828285217285
6,0.7686302065849304,0.7686302065849304,0.48717308044433594,0.5877483487129211,0.5877483487129211,0.892429769039154
7,0.8041163682937622,0.8041163682937622,0.4668080508708954,0.46357616782188416,0.46357616782188416,3.451171398162842
8,0.8126330971717834,0.8126330971717834,0.41671642661094666,0.6821191906929016,0.6821191906929016,1.180090308189392
9,0.819730281829834,0.819730281829834,0.41956281661987305,0.6357616186141968,0.6357616186141968,0.6751142144203186
10,0.8275372385978699,0.8275372385978699,0.406893789768219,0.4784768223762512,0.4784768223762512,1.9237844944000244
11,0.8339247703552246,0.8339247703552246,0.3880684971809387,0.4900662302970886,0.4900662302970886,1.7082574367523193
12,0.8474094867706299,0.8474094867706299,0.36545923352241516,0.4668874144554138,0.4668874144554138,2.731156826019287
13,0.8623136878013611,0.8623136878013611,0.3140556514263153,0.5811258554458618,0.5811258554458618,2.3855836391448975
