epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6136645674705505,0.6136645674705505,0.6717804670333862,0.7444168925285339,0.7444168925285339,0.5393357872962952
1,0.717391312122345,0.717391312122345,0.5997201204299927,0.7171216011047363,0.7171216011047363,0.5510733723640442
2,0.7217391133308411,0.7217391133308411,0.5565436482429504,0.7493796348571777,0.7493796348571777,0.506135880947113
3,0.7552794814109802,0.7552794814109802,0.5432375073432922,0.729528546333313,0.729528546333313,0.5401204824447632
4,0.7559006214141846,0.7559006214141846,0.5276393890380859,0.7493796348571777,0.7493796348571777,0.4976947009563446
5,0.7689440846443176,0.7689440846443176,0.5095714330673218,0.7444168925285339,0.7444168925285339,0.5050815939903259
6,0.7701863646507263,0.7701863646507263,0.4895372986793518,0.7816377282142639,0.7816377282142639,0.4604441821575165
7,0.7819875478744507,0.7819875478744507,0.4835185706615448,0.7543424367904663,0.7543424367904663,0.5098609924316406
8,0.6906832456588745,0.6906832456588745,0.5546224117279053,0.5508685111999512,0.5508685111999512,1.3312708139419556
9,0.7260869741439819,0.7260869741439819,0.5345669984817505,0.7568238377571106,0.7568238377571106,0.5550125241279602
10,0.7459627389907837,0.7459627389907837,0.5500629544258118,0.7369726896286011,0.7369726896286011,0.5568110942840576
11,0.7801242470741272,0.7801242470741272,0.461720734834671,0.7717121839523315,0.7717121839523315,0.4674939811229706
12,0.8024844527244568,0.8024844527244568,0.445279598236084,0.7965260744094849,0.7965260744094849,0.4335610866546631
13,0.8124223351478577,0.8124223351478577,0.4094601571559906,0.8014888167381287,0.8014888167381287,0.4545014202594757
14,0.8204969167709351,0.8204969167709351,0.3815765082836151,0.8014888167381287,0.8014888167381287,0.39801833033561707
15,0.8198757767677307,0.8198757767677307,0.39068371057510376,0.8014888167381287,0.8014888167381287,0.41357964277267456
16,0.8192546367645264,0.8192546367645264,0.3846465051174164,0.803970217704773,0.803970217704773,0.41210612654685974
17,0.8285714387893677,0.8285714387893677,0.3700823187828064,0.729528546333313,0.729528546333313,0.5420092344284058
18,0.8155279755592346,0.8155279755592346,0.4086618721485138,0.7965260744094849,0.7965260744094849,0.44309407472610474
19,0.8354037404060364,0.8354037404060364,0.4077832102775574,0.7990074157714844,0.7990074157714844,0.4479062557220459
20,0.8403726816177368,0.8403726816177368,0.3603247106075287,0.8362283110618591,0.8362283110618591,0.42069852352142334
21,0.8496894240379333,0.8496894240379333,0.31419065594673157,0.8387096524238586,0.8387096524238586,0.38401293754577637
22,0.8416149020195007,0.8416149020195007,0.33662959933280945,0.8064516186714172,0.8064516186714172,0.4445147216320038
23,0.850931704044342,0.850931704044342,0.3533288836479187,0.8014888167381287,0.8014888167381287,0.4838385581970215
24,0.850931704044342,0.850931704044342,0.3277544677257538,0.8312655091285706,0.8312655091285706,0.4387500584125519
25,0.8751552700996399,0.8751552700996399,0.27564531564712524,0.8337469100952148,0.8337469100952148,0.41036850214004517
26,0.8689441084861755,0.8689441084861755,0.3224714696407318,0.8188585638999939,0.8188585638999939,0.4360019266605377
27,0.8844720721244812,0.8844720721244812,0.3051522672176361,0.8287841081619263,0.8287841081619263,0.4358229339122772
28,0.8863354325294495,0.8863354325294495,0.2566855251789093,0.7791563272476196,0.7791563272476196,0.5591086745262146
29,0.8919254541397095,0.8919254541397095,0.26806357502937317,0.826302707195282,0.826302707195282,0.46482041478157043
30,0.8844720721244812,0.8844720721244812,0.27918121218681335,0.8138957619667053,0.8138957619667053,0.4649614691734314
31,0.8981366753578186,0.8981366753578186,0.24606497585773468,0.8238213658332825,0.8238213658332825,0.4438553750514984
