epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6310558915138245,0.6310558915138245,0.6709652543067932,0.5508685111999512,0.5508685111999512,4.738306045532227
1,0.7018633484840393,0.7018633484840393,0.6173691153526306,0.7270471453666687,0.7270471453666687,0.5629008412361145
2,0.7403726577758789,0.7403726577758789,0.5792744159698486,0.7468982338905334,0.7468982338905334,0.535526692867279
3,0.7453415989875793,0.7453415989875793,0.5300027132034302,0.7096773982048035,0.7096773982048035,0.574865996837616
4,0.7720496654510498,0.7720496654510498,0.5092326402664185,0.7444168925285339,0.7444168925285339,0.5434424877166748
5,0.7677018642425537,0.7677018642425537,0.4913989007472992,0.7568238377571106,0.7568238377571106,0.5014873743057251
6,0.7857142686843872,0.7857142686843872,0.45908069610595703,0.7543424367904663,0.7543424367904663,0.5134744048118591
7,0.7732919454574585,0.7732919454574585,0.48584526777267456,0.7220843434333801,0.7220843434333801,0.6825133562088013
8,0.805590033531189,0.805590033531189,0.42788219451904297,0.7692307829856873,0.7692307829856873,0.525770366191864
9,0.8006210923194885,0.8006210923194885,0.4162420332431793,0.7543424367904663,0.7543424367904663,0.5058780312538147
10,0.8012422323226929,0.8012422323226929,0.44620653986930847,0.7717121839523315,0.7717121839523315,0.5307947993278503
11,0.8118012547492981,0.8118012547492981,0.40271201729774475,0.7940446734428406,0.7940446734428406,0.5734493732452393
12,0.8180124163627625,0.8180124163627625,0.41422614455223083,0.751861035823822,0.751861035823822,0.5530994534492493
13,0.813043475151062,0.813043475151062,0.37334826588630676,0.789081871509552,0.789081871509552,0.5355599522590637
14,0.836024820804596,0.836024820804596,0.36288174986839294,0.7493796348571777,0.7493796348571777,0.7658826112747192
15,0.8422360420227051,0.8422360420227051,0.33771854639053345,0.789081871509552,0.789081871509552,0.6186279654502869
