acc,bac,f1s,seed,Algo
0.7415990730011588,0.7416054395462748,0.7403958090803261,16,NB
0.7137891077636153,0.7137712683681361,0.718358038768529,16,DT
0.7717265353418308,0.7717759087393659,0.7617896009673518,16,RF
0.7902665121668598,0.7903642476583312,0.7711757269279392,16,SVM
0.7891077636152954,0.789166559250666,0.7780487804878049,16,MLP
0.7555040556199305,0.755556092635559,0.7442424242424243,17,KNN
0.7219003476245655,0.7219187720202802,0.7176470588235294,17,NB
0.6848203939745076,0.6848307123829165,0.6822429906542056,17,DT
0.7543453070683661,0.7544174830282719,0.7382716049382717,17,RF
0.7670915411355735,0.7672026725100971,0.7426376440460947,17,SVM
0.7694090382387022,0.7695121165248775,0.7471410419313851,17,MLP
0.7427578215527231,0.742730622153476,0.7363420427553444,18,KNN
0.7114716106604867,0.7114698805534072,0.710801393728223,18,NB
0.7022016222479722,0.7022052504941136,0.7028901734104046,18,DT
0.7543453070683661,0.7542939546274814,0.7427184466019418,18,RF
0.7589803012746235,0.7588779324568188,0.7353689567430026,18,SVM
0.7659327925840093,0.7658411747013836,0.7455919395465995,18,MLP
0.7404403244495944,0.7404990547391939,0.7268292682926829,19,KNN
0.7068366164542295,0.7068671049239494,0.6991676575505351,19,NB
0.6732329084588644,0.673221728108619,0.676605504587156,19,DT
0.7439165701042874,0.7439927601615537,0.7261462205700123,19,RF
0.7543453070683661,0.7544550786285125,0.7289002557544757,19,SVM
0.7531865585168018,0.7532788734209848,0.7320754716981133,19,MLP
0.7601390498261877,0.7602018346652917,0.7466340269277846,20,KNN
0.7068366164542295,0.7068483071238292,0.704093567251462,20,NB
0.7079953650057937,0.7080191415313225,0.702127659574468,20,DT
0.7508690614136733,0.7509506316060841,0.7322540473225405,20,RF
0.7497103128621089,0.7498200781988484,0.7237851662404092,20,SVM
0.7473928157589803,0.7474730385838274,0.7288557213930348,20,MLP
0.746234067207416,0.7462592377760591,0.740828402366864,21,KNN
0.727694090382387,0.7276870112571969,0.7295742232451092,21,NB
0.6732329084588644,0.6732270989086534,0.6751152073732719,21,DT
0.7601390498261877,0.7601884076652058,0.7496977025392987,21,RF
0.7694090382387022,0.7695013749248087,0.7496855345911949,21,SVM
0.7659327925840093,0.7660184111025179,0.7474999999999999,21,MLP
0.7415990730011588,0.7416403497464983,0.7322929171668667,22,KNN
0.6998841251448435,0.699909233479419,0.6934911242603551,22,NB
0.6859791425260718,0.6859666365901864,0.6895761741122566,22,DT
0.7450753186558516,0.7451582237690126,0.7256857855361596,22,RF
0.7601390498261877,0.7602609134656698,0.7322121604139715,22,SVM
0.7682502896871379,0.7683573945174873,0.7448979591836735,22,MLP
0.7439165701042874,0.7439497937612787,0.7365911799761622,23,KNN
0.7172653534183082,0.717267659190513,0.7169373549883991,23,NB
0.6836616454229433,0.6836545071753888,0.6858457997698505,23,DT
0.7589803012746235,0.7590310002577985,0.7481840193704602,23,RF
0.7601390498261877,0.7602367448655152,0.7383059418457649,23,SVM
0.7497103128621089,0.7498012803987282,0.7286432160804021,23,MLP
0.7543453070683661,0.7543100670275844,0.7464114832535884,24,KNN
0.7195828505214369,0.7195797886053106,0.7186046511627908,24,NB
0.6929316338354577,0.6929164518346653,0.6886016451233843,24,DT
0.7555040556199305,0.7554594182349403,0.7454764776839566,24,RF
0.7786790266512167,0.7785645999828135,0.7541827541827542,24,SVM
0.7717265353418308,0.771620155538369,0.7484035759897828,24,MLP
0.7497103128621089,0.7496965497980579,0.7464788732394366,25,KNN
0.7288528389339514,0.7288497894646386,0.727906976744186,25,NB
0.6929316338354577,0.6929433058348371,0.695752009184845,25,DT
0.7659327925840093,0.7658814557016413,0.7548543689320388,25,RF
0.7682502896871379,0.768150618716164,0.7461928934010152,25,SVM
0.7694090382387022,0.7693187677236402,0.7496855345911949,25,MLP
0.7497103128621089,0.7497341453982985,0.7446808510638298,26,KNN
0.7068366164542295,0.7068348801237432,0.707514450867052,26,NB
0.6987253765932793,0.6987008034716852,0.7052154195011338,26,DT
0.7752027809965237,0.7752400747615364,0.7679425837320574,26,RF
0.7531865585168018,0.753268131820916,0.7347447073474471,26,SVM
0.7578215527230591,0.7579004468505628,0.7403726708074533,26,MLP
0.7253765932792584,0.7254097920426227,0.7175208581644815,27,KNN
0.7022016222479722,0.7022267336942511,0.6958579881656805,27,NB
0.7033603707995365,0.7033572871014866,0.7043879907621247,27,DT
0.7508690614136733,0.7509345192059809,0.7361963190184049,27,RF
0.7427578215527231,0.7428675775543525,0.7161125319693094,27,SVM
0.7508690614136733,0.7509452608060496,0.7335811648079306,27,MLP
0.7543453070683661,0.7543422918277907,0.7551963048498845,28,KNN
0.7300115874855156,0.7300071968720461,0.7312572087658593,28,NB
0.6593279258400927,0.6592683896193177,0.6762114537444933,28,DT
0.7543453070683661,0.7543745166279969,0.7482185273159144,28,RF
0.7775202780996524,0.7775924851765919,0.762962962962963,28,SVM
0.7728852838933952,0.7729655409469794,0.7562189054726368,28,MLP
0.7392815758980301,0.7393255349316834,0.7292418772563176,29,KNN
0.7068366164542295,0.7068456217238119,0.7047841306884481,29,NB
0.6906141367323291,0.690609693219902,0.6920415224913494,29,DT
0.7578215527230591,0.7579111884506315,0.7377666248431619,29,RF
0.7497103128621089,0.7498147073988142,0.7251908396946565,29,SVM
0.7566628041714948,0.7567698934433273,0.7321428571428572,29,MLP
