epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.613043487071991,0.613043487071991,0.6753434538841248,0.6799007654190063,0.6799007654190063,0.5689884424209595
1,0.7118012309074402,0.7118012309074402,0.6096148490905762,0.7468982338905334,0.7468982338905334,0.5645768046379089
2,0.7428571581840515,0.7428571581840515,0.562752366065979,0.7642679810523987,0.7642679810523987,0.5467259883880615
3,0.7540372610092163,0.7540372610092163,0.5166028738021851,0.7965260744094849,0.7965260744094849,0.4887828528881073
4,0.7763975262641907,0.7763975262641907,0.4995970129966736,0.714640200138092,0.714640200138092,0.5895074009895325
5,0.782608687877655,0.782608687877655,0.48482590913772583,0.8014888167381287,0.8014888167381287,0.48557329177856445
6,0.8068323135375977,0.8068323135375977,0.4673435688018799,0.8337469100952148,0.8337469100952148,0.409902423620224
7,0.7975155115127563,0.7975155115127563,0.4716048836708069,0.7766749262809753,0.7766749262809753,0.5068857073783875
8,0.7925465703010559,0.7925465703010559,0.4697112739086151,0.8188585638999939,0.8188585638999939,0.45027199387550354
9,0.8024844527244568,0.8024844527244568,0.42707008123397827,0.8213399648666382,0.8213399648666382,0.3984847068786621
10,0.8142856955528259,0.8142856955528259,0.4061439335346222,0.8436724543571472,0.8436724543571472,0.37573185563087463
11,0.8118012547492981,0.8118012547492981,0.43262070417404175,0.7717121839523315,0.7717121839523315,0.4804293215274811
12,0.8304347991943359,0.8304347991943359,0.38946691155433655,0.7717121839523315,0.7717121839523315,0.5219241380691528
13,0.8322981595993042,0.8322981595993042,0.39013755321502686,0.7568238377571106,0.7568238377571106,0.5363944172859192
14,0.8422360420227051,0.8422360420227051,0.3593794107437134,0.7642679810523987,0.7642679810523987,0.5577049255371094
15,0.8422360420227051,0.8422360420227051,0.36403876543045044,0.729528546333313,0.729528546333313,0.5585083365440369
16,0.8527950048446655,0.8527950048446655,0.3614681363105774,0.7791563272476196,0.7791563272476196,0.4510585367679596
17,0.8490683436393738,0.8490683436393738,0.34460827708244324,0.6972704529762268,0.6972704529762268,0.6980248689651489
18,0.8546583652496338,0.8546583652496338,0.33899953961372375,0.7766749262809753,0.7766749262809753,0.5657156109809875
19,0.8540372848510742,0.8540372848510742,0.32257091999053955,0.6823821067810059,0.6823821067810059,0.639958381652832
20,0.8552795052528381,0.8552795052528381,0.33071762323379517,0.7171216011047363,0.7171216011047363,0.5862907767295837
