epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6316770315170288,0.6316770315170288,0.6775289177894592,0.6947891116142273,0.6947891116142273,0.6315091252326965
1,0.6962732672691345,0.6962732672691345,0.616811215877533,0.7196030020713806,0.7196030020713806,0.5369652509689331
2,0.7577639818191528,0.7577639818191528,0.5423412919044495,0.774193525314331,0.774193525314331,0.5117391347885132
3,0.7714285850524902,0.7714285850524902,0.5187707543373108,0.7841191291809082,0.7841191291809082,0.4763001501560211
4,0.7689440846443176,0.7689440846443176,0.5315361022949219,0.7965260744094849,0.7965260744094849,0.45917418599128723
5,0.7726708054542542,0.7726708054542542,0.4890786111354828,0.7766749262809753,0.7766749262809753,0.49841615557670593
6,0.8012422323226929,0.8012422323226929,0.46953490376472473,0.7940446734428406,0.7940446734428406,0.443914532661438
7,0.7944099307060242,0.7944099307060242,0.46370285749435425,0.8213399648666382,0.8213399648666382,0.4298790991306305
8,0.8024844527244568,0.8024844527244568,0.4407154619693756,0.7568238377571106,0.7568238377571106,0.5171847939491272
9,0.805590033531189,0.805590033531189,0.43931686878204346,0.826302707195282,0.826302707195282,0.4323909878730774
10,0.8204969167709351,0.8204969167709351,0.4067557454109192,0.774193525314331,0.774193525314331,0.45782271027565
11,0.8285714387893677,0.8285714387893677,0.394848495721817,0.8213399648666382,0.8213399648666382,0.46215730905532837
12,0.8298136591911316,0.8298136591911316,0.369745135307312,0.8362283110618591,0.8362283110618591,0.43805551528930664
13,0.8341615200042725,0.8341615200042725,0.36613333225250244,0.8461538553237915,0.8461538553237915,0.4352099299430847
14,0.8416149020195007,0.8416149020195007,0.36840319633483887,0.8312655091285706,0.8312655091285706,0.4417076110839844
15,0.8453416228294373,0.8453416228294373,0.36894822120666504,0.8163771629333496,0.8163771629333496,0.4425051808357239
16,0.8409937620162964,0.8409937620162964,0.35884493589401245,0.8461538553237915,0.8461538553237915,0.545854389667511
17,0.8478260636329651,0.8478260636329651,0.3522648215293884,0.8089330196380615,0.8089330196380615,0.5141721367835999
