epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6596273183822632,0.6596273183822632,0.6502857804298401,0.6774193644523621,0.6774193644523621,0.6322032809257507
1,0.7453415989875793,0.7453415989875793,0.571434736251831,0.7171216011047363,0.7171216011047363,0.5699860453605652
2,0.7552794814109802,0.7552794814109802,0.524639368057251,0.7245657444000244,0.7245657444000244,0.6307417750358582
3,0.7552794814109802,0.7552794814109802,0.5072643756866455,0.751861035823822,0.751861035823822,0.4801507890224457
4,0.7677018642425537,0.7677018642425537,0.4862723648548126,0.751861035823822,0.751861035823822,0.4663560688495636
5,0.7801242470741272,0.7801242470741272,0.4656262993812561,0.7493796348571777,0.7493796348571777,0.46662577986717224
6,0.7956521511077881,0.7956521511077881,0.4376867115497589,0.7344912886619568,0.7344912886619568,0.512550413608551
7,0.7975155115127563,0.7975155115127563,0.4368695914745331,0.7642679810523987,0.7642679810523987,0.5113013386726379
8,0.8086956739425659,0.8086956739425659,0.44192689657211304,0.7717121839523315,0.7717121839523315,0.4594491720199585
9,0.8254658579826355,0.8254658579826355,0.4010840356349945,0.766749382019043,0.766749382019043,0.47125622630119324
10,0.8204969167709351,0.8204969167709351,0.39826568961143494,0.7444168925285339,0.7444168925285339,0.6083820462226868
11,0.8192546367645264,0.8192546367645264,0.41860461235046387,0.7816377282142639,0.7816377282142639,0.5270605087280273
12,0.8211179971694946,0.8211179971694946,0.3995833694934845,0.7915632724761963,0.7915632724761963,0.5027779936790466
13,0.8273292183876038,0.8273292183876038,0.34551486372947693,0.8064516186714172,0.8064516186714172,0.4357950985431671
14,0.8403726816177368,0.8403726816177368,0.34568333625793457,0.7642679810523987,0.7642679810523987,0.5369007587432861
15,0.834782600402832,0.834782600402832,0.40461575984954834,0.8089330196380615,0.8089330196380615,0.44969266653060913
16,0.8546583652496338,0.8546583652496338,0.3124460279941559,0.8114144206047058,0.8114144206047058,0.5745478868484497
17,0.856521725654602,0.856521725654602,0.34323418140411377,0.7915632724761963,0.7915632724761963,0.6319676041603088
18,0.850931704044342,0.850931704044342,0.32542720437049866,0.8188585638999939,0.8188585638999939,0.5965952277183533
19,0.8559006452560425,0.8559006452560425,0.30189618468284607,0.8163771629333496,0.8163771629333496,0.6393936276435852
20,0.8621118068695068,0.8621118068695068,0.31390824913978577,0.7965260744094849,0.7965260744094849,0.5756149291992188
21,0.8751552700996399,0.8751552700996399,0.2854800820350647,0.8114144206047058,0.8114144206047058,0.5976265072822571
22,0.8819875717163086,0.8819875717163086,0.31846895813941956,0.8188585638999939,0.8188585638999939,0.8392671942710876
23,0.8819875717163086,0.8819875717163086,0.2855929136276245,0.803970217704773,0.803970217704773,0.8295674324035645
