epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7970191836357117,0.7970191836357117,0.5345315337181091,0.7582781314849854,0.7582781314849854,0.6370782852172852
1,0.8722498416900635,0.8722498416900635,0.31349530816078186,0.7781456708908081,0.7781456708908081,0.5395707488059998
2,0.8821859359741211,0.8821859359741211,0.27105897665023804,0.8360927104949951,0.8360927104949951,0.39990514516830444
3,0.9148331880569458,0.9148331880569458,0.21912963688373566,0.7980132699012756,0.7980132699012756,0.5749757289886475
4,0.9155429601669312,0.9155429601669312,0.20139853656291962,0.807947039604187,0.807947039604187,0.4777088761329651
5,0.872959554195404,0.872959554195404,0.31311213970184326,0.806291401386261,0.806291401386261,0.48298487067222595
6,0.94038325548172,0.94038325548172,0.14871150255203247,0.8344370722770691,0.8344370722770691,0.5654656887054443
7,0.949609637260437,0.949609637260437,0.13026976585388184,0.8029801249504089,0.8029801249504089,0.6797070503234863
8,0.9737402200698853,0.9737402200698853,0.09050549566745758,0.8129138946533203,0.8129138946533203,0.6430802941322327
9,0.9794180393218994,0.9794180393218994,0.06807120889425278,0.8311258554458618,0.8311258554458618,0.6605561375617981
10,0.9730305075645447,0.9730305075645447,0.06882518529891968,0.804635763168335,0.804635763168335,0.7890040278434753
11,0.9652235507965088,0.9652235507965088,0.08537910133600235,0.8294702172279358,0.8294702172279358,0.6749303936958313
12,0.990773618221283,0.990773618221283,0.03729011118412018,0.8327814340591431,0.8327814340591431,0.6570391058921814
