epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7679204940795898,0.7679204940795898,0.6790628433227539,0.8377483487129211,0.8377483487129211,0.3610348701477051
1,0.8722498416900635,0.8722498416900635,0.3120299279689789,0.8327814340591431,0.8327814340591431,0.38200417160987854
2,0.8892831802368164,0.8892831802368164,0.2652301490306854,0.8460264801979065,0.8460264801979065,0.36130455136299133
3,0.9176720976829529,0.9176720976829529,0.2070593684911728,0.7582781314849854,0.7582781314849854,0.6886228919029236
4,0.9027678966522217,0.9027678966522217,0.2398020178079605,0.8559602499008179,0.8559602499008179,0.3739979863166809
5,0.9361249208450317,0.9361249208450317,0.172136127948761,0.8493377566337585,0.8493377566337585,0.35700276494026184
6,0.9425123929977417,0.9425123929977417,0.13212823867797852,0.8493377566337585,0.8493377566337585,0.3947092890739441
7,0.9609652161598206,0.9609652161598206,0.10334634780883789,0.8576158881187439,0.8576158881187439,0.4904386103153229
8,0.9737402200698853,0.9737402200698853,0.08269613236188889,0.8493377566337585,0.8493377566337585,0.5092977285385132
9,0.9779985547065735,0.9779985547065735,0.0616869293153286,0.8460264801979065,0.8460264801979065,0.49414634704589844
10,0.9850957989692688,0.9850957989692688,0.04606730863451958,0.8658940196037292,0.8658940196037292,0.5402292609214783
11,0.9879347085952759,0.9879347085952759,0.037345100194215775,0.8112582564353943,0.8112582564353943,0.6496012210845947
12,0.9829666614532471,0.9829666614532471,0.04897358641028404,0.8476821184158325,0.8476821184158325,0.5609863996505737
13,0.9936124682426453,0.9936124682426453,0.024273455142974854,0.8476821184158325,0.8476821184158325,0.5845941305160522
14,0.9886444211006165,0.9886444211006165,0.03544523939490318,0.8543046116828918,0.8543046116828918,0.6567314863204956
15,0.9481902122497559,0.9481902122497559,0.13453596830368042,0.8443708419799805,0.8443708419799805,0.5683298110961914
