epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7806955575942993,0.7806955575942993,0.6250253319740295,0.7963576316833496,0.7963576316833496,0.45248645544052124
1,0.8736692667007446,0.8736692667007446,0.30737149715423584,0.7682119011878967,0.7682119011878967,0.5705788731575012
2,0.9013484716415405,0.9013484716415405,0.25032129883766174,0.8294702172279358,0.8294702172279358,0.475982666015625
3,0.9212207198143005,0.9212207198143005,0.20779813826084137,0.753311276435852,0.753311276435852,0.6072933077812195
4,0.9219304323196411,0.9219304323196411,0.18886463344097137,0.8178808093070984,0.8178808093070984,0.5266252160072327
5,0.9325762987136841,0.9325762987136841,0.16010966897010803,0.809602677822113,0.809602677822113,0.6677791476249695
6,0.9574165940284729,0.9574165940284729,0.11267347633838654,0.8211920261383057,0.8211920261383057,0.6036565899848938
7,0.9652235507965088,0.9652235507965088,0.08985963463783264,0.8162251710891724,0.8162251710891724,0.6393274664878845
8,0.9396735429763794,0.9396735429763794,0.16936397552490234,0.7996688485145569,0.7996688485145569,0.6029908061027527
9,0.9779985547065735,0.9779985547065735,0.06195531412959099,0.807947039604187,0.807947039604187,0.6891986727714539
10,0.9396735429763794,0.9396735429763794,0.1318635493516922,0.804635763168335,0.804635763168335,0.6341564059257507
