epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7955996990203857,0.7955996990203857,0.5670610666275024,0.8592715263366699,0.8592715263366699,0.34271928668022156
1,0.8481192588806152,0.8481192588806152,0.34123411774635315,0.8509933948516846,0.8509933948516846,0.3652999997138977
2,0.8694109320640564,0.8694109320640564,0.3010292649269104,0.8576158881187439,0.8576158881187439,0.32572150230407715
3,0.8857345581054688,0.8857345581054688,0.2658373713493347,0.8394039869308472,0.8394039869308472,0.3742336928844452
4,0.9070262312889099,0.9070262312889099,0.2300081104040146,0.8112582564353943,0.8112582564353943,0.4522012770175934
5,0.9290276765823364,0.9290276765823364,0.18122875690460205,0.8675496578216553,0.8675496578216553,0.35843390226364136
6,0.929737389087677,0.929737389087677,0.16840089857578278,0.7996688485145569,0.7996688485145569,0.5744806528091431
7,0.9347054362297058,0.9347054362297058,0.1586003452539444,0.8427152037620544,0.8427152037620544,0.44592320919036865
8,0.9567068815231323,0.9567068815231323,0.10708644986152649,0.7864238619804382,0.7864238619804382,0.6125378608703613
9,0.9744499921798706,0.9744499921798706,0.08150817453861237,0.8410596251487732,0.8410596251487732,0.4957936406135559
10,0.9808374643325806,0.9808374643325806,0.0561823807656765,0.809602677822113,0.809602677822113,0.615291178226471
11,0.9779985547065735,0.9779985547065735,0.06986407935619354,0.8360927104949951,0.8360927104949951,0.5758047103881836
12,0.9779985547065735,0.9779985547065735,0.061384547501802444,0.8377483487129211,0.8377483487129211,0.5752881169319153
