epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7707594037055969,0.7707594037055969,0.5660940408706665,0.8162251710891724,0.8162251710891724,0.41556110978126526
1,0.8523775935173035,0.8523775935173035,0.35052672028541565,0.8410596251487732,0.8410596251487732,0.38331082463264465
2,0.883605420589447,0.883605420589447,0.2802688479423523,0.8261589407920837,0.8261589407920837,0.4251921772956848
3,0.8914123773574829,0.8914123773574829,0.24467527866363525,0.804635763168335,0.804635763168335,0.44492319226264954
4,0.9119943380355835,0.9119943380355835,0.20323146879673004,0.7880794405937195,0.7880794405937195,0.6040030121803284
5,0.9368346333503723,0.9368346333503723,0.15406379103660583,0.6738410592079163,0.6738410592079163,0.9162877798080444
6,0.9105748534202576,0.9105748534202576,0.21727855503559113,0.8360927104949951,0.8360927104949951,0.4729546010494232
7,0.9503193497657776,0.9503193497657776,0.1337154656648636,0.8278145790100098,0.8278145790100098,0.474629282951355
8,0.9652235507965088,0.9652235507965088,0.09157080948352814,0.8327814340591431,0.8327814340591431,0.5249984860420227
9,0.9716110825538635,0.9716110825538635,0.07871028780937195,0.8327814340591431,0.8327814340591431,0.5239548087120056
10,0.9666430354118347,0.9666430354118347,0.081417977809906,0.8311258554458618,0.8311258554458618,0.555948793888092
11,0.9751597046852112,0.9751597046852112,0.06261665374040604,0.8228476643562317,0.8228476643562317,0.570090115070343
