epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7927608489990234,0.7927608489990234,0.5606578588485718,0.7897350788116455,0.7897350788116455,0.4247487187385559
1,0.8488289713859558,0.8488289713859558,0.3459361791610718,0.8245033025741577,0.8245033025741577,0.4206603467464447
2,0.883605420589447,0.883605420589447,0.27325141429901123,0.8427152037620544,0.8427152037620544,0.35979798436164856
3,0.9190915822982788,0.9190915822982788,0.20464061200618744,0.8460264801979065,0.8460264801979065,0.3971133232116699
4,0.9063165187835693,0.9063165187835693,0.2204715609550476,0.8460264801979065,0.8460264801979065,0.38563111424446106
5,0.9559971690177917,0.9559971690177917,0.13554681837558746,0.8294702172279358,0.8294702172279358,0.4356856048107147
6,0.9375443458557129,0.9375443458557129,0.1478634476661682,0.8344370722770691,0.8344370722770691,0.4764217436313629
7,0.9460610151290894,0.9460610151290894,0.13934218883514404,0.8278145790100098,0.8278145790100098,0.506345272064209
8,0.9446415901184082,0.9446415901184082,0.1463405191898346,0.8443708419799805,0.8443708419799805,0.5072236657142639
9,0.9751597046852112,0.9751597046852112,0.06945132464170456,0.8427152037620544,0.8427152037620544,0.5915126204490662
10,0.9794180393218994,0.9794180393218994,0.06000277400016785,0.8526490330696106,0.8526490330696106,0.6263910531997681
11,0.9850957989692688,0.9850957989692688,0.04476485028862953,0.8211920261383057,0.8211920261383057,0.8079462647438049
12,0.9914833307266235,0.9914833307266235,0.03311940282583237,0.7880794405937195,0.7880794405937195,1.0606122016906738
