epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7771469354629517,0.7771469354629517,0.663719892501831,0.809602677822113,0.809602677822113,0.40847277641296387
1,0.8445706367492676,0.8445706367492676,0.336096853017807,0.8294702172279358,0.8294702172279358,0.4122313857078552
2,0.8779276013374329,0.8779276013374329,0.2955957353115082,0.8245033025741577,0.8245033025741577,0.36562490463256836
3,0.8907026052474976,0.8907026052474976,0.25636979937553406,0.8261589407920837,0.8261589407920837,0.4220312237739563
4,0.9169623851776123,0.9169623851776123,0.20973250269889832,0.8327814340591431,0.8327814340591431,0.43384042382240295
5,0.9347054362297058,0.9347054362297058,0.17474275827407837,0.8576158881187439,0.8576158881187439,0.42374667525291443
6,0.9254790544509888,0.9254790544509888,0.19051480293273926,0.7963576316833496,0.7963576316833496,0.5133084058761597
7,0.9510291218757629,0.9510291218757629,0.12378361821174622,0.8394039869308472,0.8394039869308472,0.46271106600761414
8,0.9680624604225159,0.9680624604225159,0.09114798158407211,0.8294702172279358,0.8294702172279358,0.4994997978210449
9,0.9758694171905518,0.9758694171905518,0.07292670011520386,0.8195364475250244,0.8195364475250244,0.5293325781822205
10,0.9886444211006165,0.9886444211006165,0.04484986141324043,0.8129138946533203,0.8129138946533203,0.5568116307258606
11,0.989354133605957,0.989354133605957,0.04245423525571823,0.8261589407920837,0.8261589407920837,0.6295802593231201
12,0.9744499921798706,0.9744499921798706,0.05618083477020264,0.8377483487129211,0.8377483487129211,0.653363049030304
