epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6557842493057251,0.6557842493057251,0.6200530529022217,0.7135761380195618,0.7135761380195618,0.5802165865898132
1,0.7395315766334534,0.7395315766334534,0.5554887056350708,0.7764900922775269,0.7764900922775269,0.5101344585418701
2,0.6969481706619263,0.6969481706619263,0.5767863988876343,0.7682119011878967,0.7682119011878967,0.5072305202484131
3,0.7665010690689087,0.7665010690689087,0.4905465543270111,0.7947019934654236,0.7947019934654236,0.4756172001361847
4,0.7927608489990234,0.7927608489990234,0.472247838973999,0.7135761380195618,0.7135761380195618,0.5812894701957703
5,0.7892122268676758,0.7892122268676758,0.4645310044288635,0.7963576316833496,0.7963576316833496,0.4518320560455322
6,0.8069552779197693,0.8069552779197693,0.4215506315231323,0.7814569473266602,0.7814569473266602,0.48156142234802246
7,0.8097941875457764,0.8097941875457764,0.43114805221557617,0.6605960130691528,0.6605960130691528,0.6603586077690125
8,0.8204400539398193,0.8204400539398193,0.39462578296661377,0.8261589407920837,0.8261589407920837,0.434796005487442
9,0.8282470107078552,0.8282470107078552,0.390689492225647,0.7417218685150146,0.7417218685150146,0.5005955100059509
10,0.8275372385978699,0.8275372385978699,0.3652695417404175,0.8112582564353943,0.8112582564353943,0.4474438726902008
11,0.8374733924865723,0.8374733924865723,0.34734436869621277,0.8394039869308472,0.8394039869308472,0.4093628227710724
12,0.850248396396637,0.850248396396637,0.3347616195678711,0.8410596251487732,0.8410596251487732,0.4612065553665161
13,0.8559262156486511,0.8559262156486511,0.3259528577327728,0.8029801249504089,0.8029801249504089,0.43351346254348755
14,0.8573456406593323,0.8573456406593323,0.3028651773929596,0.8162251710891724,0.8162251710891724,0.38930144906044006
15,0.8750886917114258,0.8750886917114258,0.2817822992801666,0.8394039869308472,0.8394039869308472,0.4212968349456787
16,0.8672817349433899,0.8672817349433899,0.27523869276046753,0.8261589407920837,0.8261589407920837,0.38503125309944153
17,0.8828956484794617,0.8828956484794617,0.26264989376068115,0.8476821184158325,0.8476821184158325,0.3946298360824585
18,0.883605420589447,0.883605420589447,0.27396056056022644,0.7996688485145569,0.7996688485145569,0.4701709747314453
19,0.8999290466308594,0.8999290466308594,0.2394285649061203,0.8294702172279358,0.8294702172279358,0.4345233738422394
20,0.9020581841468811,0.9020581841468811,0.22417615354061127,0.8526490330696106,0.8526490330696106,0.43927574157714844
21,0.9141234755516052,0.9141234755516052,0.2163287103176117,0.8543046116828918,0.8543046116828918,0.42560920119285583
22,0.9141234755516052,0.9141234755516052,0.1965303272008896,0.8162251710891724,0.8162251710891724,0.4575624167919159
23,0.8992193341255188,0.8992193341255188,0.21428696811199188,0.8228476643562317,0.8228476643562317,0.43861106038093567
24,0.9013484716415405,0.9013484716415405,0.2117920070886612,0.8543046116828918,0.8543046116828918,0.47824081778526306
25,0.9190915822982788,0.9190915822982788,0.19941464066505432,0.8443708419799805,0.8443708419799805,0.44473469257354736
26,0.9226401448249817,0.9226401448249817,0.17442283034324646,0.860927164554596,0.860927164554596,0.5419057607650757
