epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6160397529602051,0.6160397529602051,0.6517423391342163,0.7069536447525024,0.7069536447525024,0.6117388606071472
1,0.6749467849731445,0.6749467849731445,0.622503936290741,0.7185430526733398,0.7185430526733398,0.6284749507904053
2,0.7146912813186646,0.7146912813186646,0.5885761380195618,0.7847682237625122,0.7847682237625122,0.5045929551124573
3,0.7444996237754822,0.7444996237754822,0.5344626307487488,0.7698675394058228,0.7698675394058228,0.4945351779460907
4,0.7714691162109375,0.7714691162109375,0.4958491325378418,0.8377483487129211,0.8377483487129211,0.4154922366142273
5,0.7977288961410522,0.7977288961410522,0.4638219177722931,0.8427152037620544,0.8427152037620544,0.3578999638557434
6,0.7991483211517334,0.7991483211517334,0.4526376724243164,0.8178808093070984,0.8178808093070984,0.41699129343032837
7,0.7892122268676758,0.7892122268676758,0.46314603090286255,0.8443708419799805,0.8443708419799805,0.3540666103363037
8,0.8097941875457764,0.8097941875457764,0.42138969898223877,0.7963576316833496,0.7963576316833496,0.42906296253204346
9,0.8176011443138123,0.8176011443138123,0.3915557861328125,0.8394039869308472,0.8394039869308472,0.351860374212265
10,0.8403123021125793,0.8403123021125793,0.365975558757782,0.8410596251487732,0.8410596251487732,0.3564535081386566
11,0.8601845502853394,0.8601845502853394,0.3101327419281006,0.8526490330696106,0.8526490330696106,0.3431128263473511
12,0.8601845502853394,0.8601845502853394,0.3201766014099121,0.8592715263366699,0.8592715263366699,0.33466336131095886
13,0.8736692667007446,0.8736692667007446,0.30768904089927673,0.8675496578216553,0.8675496578216553,0.34129974246025085
14,0.8807665109634399,0.8807665109634399,0.2908637225627899,0.862582802772522,0.862582802772522,0.3463110327720642
15,0.889992892742157,0.889992892742157,0.24603435397148132,0.8559602499008179,0.8559602499008179,0.32808035612106323
16,0.9155429601669312,0.9155429601669312,0.22955521941184998,0.7665562629699707,0.7665562629699707,0.5905976295471191
17,0.8977998495101929,0.8977998495101929,0.25063884258270264,0.8642383813858032,0.8642383813858032,0.3560636639595032
18,0.9063165187835693,0.9063165187835693,0.2145162671804428,0.8394039869308472,0.8394039869308472,0.38188862800598145
19,0.9162526726722717,0.9162526726722717,0.2115088254213333,0.8129138946533203,0.8129138946533203,0.42455190420150757
20,0.9169623851776123,0.9169623851776123,0.18519087135791779,0.8708609342575073,0.8708609342575073,0.40689775347709656
21,0.9254790544509888,0.9254790544509888,0.1916741579771042,0.8460264801979065,0.8460264801979065,0.4583262801170349
22,0.9247693419456482,0.9247693419456482,0.16724082827568054,0.8592715263366699,0.8592715263366699,0.45291492342948914
23,0.92051100730896,0.92051100730896,0.18086794018745422,0.8195364475250244,0.8195364475250244,0.4786306619644165
24,0.8679915070533752,0.8679915070533752,0.31171390414237976,0.8410596251487732,0.8410596251487732,0.4171096086502075
25,0.9304471015930176,0.9304471015930176,0.19104400277137756,0.8394039869308472,0.8394039869308472,0.47635191679000854
