epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6643009185791016,0.6643009185791016,0.6176664233207703,0.7235099077224731,0.7235099077224731,0.579264760017395
1,0.7281759977340698,0.7281759977340698,0.5637556910514832,0.748344361782074,0.748344361782074,0.5282221436500549
2,0.7473385334014893,0.7473385334014893,0.5167639851570129,0.7781456708908081,0.7781456708908081,0.5264483094215393
3,0.7821149826049805,0.7821149826049805,0.4892467260360718,0.7682119011878967,0.7682119011878967,0.4756776988506317
4,0.8055358529090881,0.8055358529090881,0.4560033082962036,0.7947019934654236,0.7947019934654236,0.4687962830066681
5,0.8012775182723999,0.8012775182723999,0.4436374306678772,0.7996688485145569,0.7996688485145569,0.44537216424942017
6,0.8147622346878052,0.8147622346878052,0.41405630111694336,0.8178808093070984,0.8178808093070984,0.4379451870918274
7,0.8339247703552246,0.8339247703552246,0.38288384675979614,0.8245033025741577,0.8245033025741577,0.39794090390205383
8,0.8445706367492676,0.8445706367492676,0.35565489530563354,0.807947039604187,0.807947039604187,0.42801201343536377
9,0.8424414396286011,0.8424414396286011,0.35281649231910706,0.7698675394058228,0.7698675394058228,0.48757585883140564
10,0.8374733924865723,0.8374733924865723,0.3385389745235443,0.7814569473266602,0.7814569473266602,0.4339620769023895
11,0.8623136878013611,0.8623136878013611,0.3168894946575165,0.8311258554458618,0.8311258554458618,0.3797574043273926
12,0.8750886917114258,0.8750886917114258,0.2942105531692505,0.8178808093070984,0.8178808093070984,0.4156193733215332
13,0.889992892742157,0.889992892742157,0.26103469729423523,0.8443708419799805,0.8443708419799805,0.39809176325798035
14,0.8878637552261353,0.8878637552261353,0.26231062412261963,0.8443708419799805,0.8443708419799805,0.36447107791900635
15,0.8949609398841858,0.8949609398841858,0.24473750591278076,0.807947039604187,0.807947039604187,0.4720025360584259
16,0.8892831802368164,0.8892831802368164,0.24723461270332336,0.8443708419799805,0.8443708419799805,0.39639347791671753
17,0.8992193341255188,0.8992193341255188,0.22398771345615387,0.8509933948516846,0.8509933948516846,0.42702019214630127
18,0.903477668762207,0.903477668762207,0.21951906383037567,0.8543046116828918,0.8543046116828918,0.5314226746559143
19,0.9141234755516052,0.9141234755516052,0.2004816085100174,0.8112582564353943,0.8112582564353943,0.5379847288131714
20,0.870120644569397,0.870120644569397,0.27956026792526245,0.8261589407920837,0.8261589407920837,0.4365480840206146
21,0.9084457159042358,0.9084457159042358,0.19726590812206268,0.8245033025741577,0.8245033025741577,0.46619853377342224
22,0.9148331880569458,0.9148331880569458,0.1973925530910492,0.860927164554596,0.860927164554596,0.4518639147281647
23,0.9283179640769958,0.9283179640769958,0.1865559071302414,0.8642383813858032,0.8642383813858032,0.41268959641456604
24,0.9198012948036194,0.9198012948036194,0.19262097775936127,0.8162251710891724,0.8162251710891724,0.5509206652641296
