epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6550745368003845,0.6550745368003845,0.6286413669586182,0.7003311514854431,0.7003311514854431,0.5819143056869507
1,0.7295954823493958,0.7295954823493958,0.5753821730613708,0.7350993156433105,0.7350993156433105,0.5455622673034668
2,0.7579843997955322,0.7579843997955322,0.5395122766494751,0.7632450461387634,0.7632450461387634,0.4986342489719391
3,0.7672107815742493,0.7672107815742493,0.5028263926506042,0.7781456708908081,0.7781456708908081,0.46275198459625244
4,0.7835344076156616,0.7835344076156616,0.4878677427768707,0.7665562629699707,0.7665562629699707,0.47627395391464233
5,0.7941802740097046,0.7941802740097046,0.4665943682193756,0.806291401386261,0.806291401386261,0.4251745343208313
6,0.8112136125564575,0.8112136125564575,0.4461980164051056,0.7947019934654236,0.7947019934654236,0.4539628326892853
7,0.8183108568191528,0.8183108568191528,0.42386573553085327,0.8013244867324829,0.8013244867324829,0.4080357253551483
8,0.8268275260925293,0.8268275260925293,0.40234461426734924,0.7963576316833496,0.7963576316833496,0.41268694400787354
9,0.8296664357185364,0.8296664357185364,0.3915262818336487,0.8261589407920837,0.8261589407920837,0.3776695728302002
10,0.8466997742652893,0.8466997742652893,0.3551424741744995,0.8360927104949951,0.8360927104949951,0.3593122959136963
11,0.8317955732345581,0.8317955732345581,0.3850000202655792,0.807947039604187,0.807947039604187,0.41945362091064453
12,0.850248396396637,0.850248396396637,0.3592410981655121,0.8543046116828918,0.8543046116828918,0.3571540415287018
13,0.8644428849220276,0.8644428849220276,0.31656137108802795,0.809602677822113,0.809602677822113,0.4226762652397156
14,0.8708303570747375,0.8708303570747375,0.29756608605384827,0.8410596251487732,0.8410596251487732,0.37125569581985474
15,0.8708303570747375,0.8708303570747375,0.3070800006389618,0.8360927104949951,0.8360927104949951,0.3999561071395874
16,0.8850248456001282,0.8850248456001282,0.2700827419757843,0.7930463552474976,0.7930463552474976,0.48759394884109497
17,0.8828956484794617,0.8828956484794617,0.26344627141952515,0.8460264801979065,0.8460264801979065,0.3877086341381073
18,0.8963804244995117,0.8963804244995117,0.24488556385040283,0.860927164554596,0.860927164554596,0.4121929407119751
19,0.903477668762207,0.903477668762207,0.23998981714248657,0.8543046116828918,0.8543046116828918,0.40017178654670715
20,0.9027678966522217,0.9027678966522217,0.23332224786281586,0.8195364475250244,0.8195364475250244,0.4713626503944397
21,0.8914123773574829,0.8914123773574829,0.2531537115573883,0.8460264801979065,0.8460264801979065,0.43685004115104675
22,0.9077360033988953,0.9077360033988953,0.23347312211990356,0.8443708419799805,0.8443708419799805,0.4697554111480713
