epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.6465578675270081,0.6465578675270081,0.6470856070518494,0.6854304671287537,0.6854304671287537,0.6046692132949829
1,0.7026259899139404,0.7026259899139404,0.5837411284446716,0.7102649211883545,0.7102649211883545,0.5887341499328613
2,0.7196593284606934,0.7196593284606934,0.5708982944488525,0.7864238619804382,0.7864238619804382,0.5184634923934937
3,0.762952446937561,0.762952446937561,0.517209529876709,0.809602677822113,0.809602677822113,0.4724743068218231
4,0.7849538922309875,0.7849538922309875,0.4877032935619354,0.7798013091087341,0.7798013091087341,0.48370397090911865
5,0.7906316518783569,0.7906316518783569,0.4701201617717743,0.7086092829704285,0.7086092829704285,0.5180244445800781
6,0.7913413643836975,0.7913413643836975,0.4815243184566498,0.8029801249504089,0.8029801249504089,0.4565747082233429
7,0.8012775182723999,0.8012775182723999,0.4379267394542694,0.8129138946533203,0.8129138946533203,0.43629083037376404
8,0.8246983885765076,0.8246983885765076,0.4092514216899872,0.8327814340591431,0.8327814340591431,0.46381160616874695
9,0.8112136125564575,0.8112136125564575,0.44583478569984436,0.8261589407920837,0.8261589407920837,0.4313550591468811
10,0.8161816596984863,0.8161816596984863,0.424991250038147,0.7880794405937195,0.7880794405937195,0.5050397515296936
11,0.8275372385978699,0.8275372385978699,0.4067271053791046,0.7897350788116455,0.7897350788116455,0.4572380483150482
12,0.8317955732345581,0.8317955732345581,0.3891511857509613,0.7947019934654236,0.7947019934654236,0.4279819428920746
13,0.8374733924865723,0.8374733924865723,0.36548441648483276,0.8294702172279358,0.8294702172279358,0.3969711661338806
14,0.8523775935173035,0.8523775935173035,0.3302573263645172,0.7698675394058228,0.7698675394058228,0.45825523138046265
15,0.8573456406593323,0.8573456406593323,0.32950910925865173,0.8526490330696106,0.8526490330696106,0.4334210157394409
16,0.8587650656700134,0.8587650656700134,0.3110642731189728,0.8129138946533203,0.8129138946533203,0.46799468994140625
17,0.8687012195587158,0.8687012195587158,0.3242192566394806,0.8526490330696106,0.8526490330696106,0.4163360297679901
18,0.8715400695800781,0.8715400695800781,0.28782111406326294,0.8327814340591431,0.8327814340591431,0.46190133690834045
19,0.8807665109634399,0.8807665109634399,0.2752533257007599,0.8327814340591431,0.8327814340591431,0.42701417207717896
20,0.8992193341255188,0.8992193341255188,0.25680822134017944,0.8559602499008179,0.8559602499008179,0.483580082654953
21,0.9020581841468811,0.9020581841468811,0.24130167067050934,0.8443708419799805,0.8443708419799805,0.5029448866844177
22,0.9027678966522217,0.9027678966522217,0.24961598217487335,0.8509933948516846,0.8509933948516846,0.45010435581207275
23,0.9027678966522217,0.9027678966522217,0.23785658180713654,0.8377483487129211,0.8377483487129211,0.554775595664978
